ln_seq_number,mth_reprt_prd,curr_actl_upb,curr_ln_delq_stas,ln_age,remng_mth,rep_flag,mod_flag,zero_bal_cd,zero_bal_eff_dt,curr_int_rt,curr_defrd_upb,ddlpi,mod_cst,step_mod_flag,eltv
F112Q1010173,4/1/2018,92285,0,74,286,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,70
F112Q1010173,5/1/2018,92104,0,75,285,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,69
F112Q1010173,6/1/2018,91922,0,76,284,NULL,NULL,NULL,NULL,4.5,0,NULL,0,NULL,69
F112Q1010174,3/1/2018,184143,0,73,287,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,55
F112Q1010174,4/1/2018,184143,0,74,286,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,54
F112Q1010174,5/1/2018,183365,0,75,285,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,54
F112Q1010174,6/1/2018,183365,0,76,284,NULL,NULL,NULL,NULL,4,0,NULL,0,NULL,54
F112Q1010175,3/1/2018,152614,0,73,287,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,66
F112Q1010175,4/1/2018,152296,0,74,286,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,65
F112Q1010175,5/1/2018,151977,0,75,285,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,64
F112Q1010175,6/1/2018,151656,0,76,284,NULL,NULL,NULL,NULL,4,0,NULL,0,NULL,65
F112Q1010176,4/1/2018,169556,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,14
F112Q1010176,5/1/2018,169196,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,14
F112Q1010176,6/1/2018,168835,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,14
F112Q1010178,3/1/2018,128646,0,73,287,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,67
F112Q1010178,4/1/2018,128378,0,74,286,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,65
F112Q1010178,5/1/2018,128109,0,75,285,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,64
F112Q1010178,6/1/2018,127839,0,76,284,NULL,NULL,NULL,NULL,4,0,NULL,0,NULL,65
F112Q1010179,3/1/2018,105799,0,73,287,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,23
F112Q1010179,4/1/2018,104944,0,74,286,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,23
F112Q1010179,5/1/2018,104086,0,75,285,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,22
F112Q1010179,6/1/2018,103225,0,76,284,NULL,NULL,NULL,NULL,3.75,0,NULL,0,NULL,22
F112Q1010180,3/1/2018,90954,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,79
F112Q1010180,4/1/2018,90759,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,78
F112Q1010180,5/1/2018,90564,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,77
F112Q1010180,6/1/2018,90368,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,79
F112Q1010181,4/1/2018,165138,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,58
F112Q1010181,5/1/2018,164671,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,58
F112Q1010181,6/1/2018,164203,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,57
F112Q1010182,3/1/2018,246224,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,39
F112Q1010182,4/1/2018,245700,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,38
F112Q1010182,5/1/2018,245174,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,38
F112Q1010182,6/1/2018,244647,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,38
F112Q1010185,3/1/2018,78102,0,73,287,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,41
F112Q1010185,4/1/2018,77900,0,74,286,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,39
F112Q1010185,5/1/2018,77696,0,75,285,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,39
F112Q1010185,6/1/2018,0,0,76,284,N,NULL,1,201806,4.375,0,NULL,0,NULL,NULL
F112Q1010187,3/1/2018,0,0,73,287,N,NULL,1,201803,4,0,NULL,0,NULL,NULL
F112Q1010190,3/1/2018,354219,0,73,287,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,45
F112Q1010190,4/1/2018,353481,0,74,286,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,44
F112Q1010190,5/1/2018,352740,0,75,285,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,44
F112Q1010190,6/1/2018,351996,0,76,284,NULL,NULL,NULL,NULL,4,0,NULL,0,NULL,44
F112Q1010191,3/1/2018,175049,0,73,287,NULL,NULL,NULL,NULL,5,0,NULL,NULL,NULL,NULL
F112Q1010191,4/1/2018,174732,0,74,286,NULL,NULL,NULL,NULL,5,0,NULL,NULL,NULL,NULL
F112Q1010191,5/1/2018,174413,0,75,285,NULL,NULL,NULL,NULL,5,0,NULL,NULL,NULL,NULL
F112Q1010191,6/1/2018,174093,0,76,284,NULL,NULL,NULL,NULL,5,0,NULL,0,NULL,NULL
F112Q1010192,5/1/2018,247590,0,73,287,NULL,NULL,NULL,NULL,4.75,0,NULL,NULL,NULL,74
F112Q1010192,6/1/2018,247590,0,74,286,NULL,NULL,NULL,NULL,4.75,0,NULL,0,NULL,75
F112Q1010195,3/1/2018,61477,0,73,287,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,17
F112Q1010195,4/1/2018,61021,0,74,286,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,17
F112Q1010195,5/1/2018,60564,0,75,285,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,16
F112Q1010195,6/1/2018,60104,0,76,284,NULL,NULL,NULL,NULL,4.375,0,NULL,0,NULL,16
F112Q1010197,3/1/2018,195250,0,73,287,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,44
F112Q1010197,4/1/2018,194864,0,74,286,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,44
F112Q1010197,5/1/2018,194086,0,75,285,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,43
F112Q1010197,6/1/2018,194086,0,76,284,NULL,NULL,NULL,NULL,4.375,0,NULL,0,NULL,43
F112Q1010198,3/1/2018,218179,0,73,287,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,55
F112Q1010198,4/1/2018,217732,0,74,286,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,54
F112Q1010198,5/1/2018,217283,0,75,285,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,53
F112Q1010198,6/1/2018,216833,0,76,284,NULL,NULL,NULL,NULL,4.125,0,NULL,0,NULL,53
F112Q1010201,5/1/2018,128855,0,73,287,NULL,NULL,NULL,NULL,3.99,0,NULL,NULL,NULL,NULL
F112Q1010201,6/1/2018,128581,0,74,286,NULL,NULL,NULL,NULL,3.99,0,NULL,0,NULL,NULL
F112Q1010203,3/1/2018,73158,0,73,287,NULL,NULL,NULL,NULL,3.375,0,NULL,NULL,NULL,7
F112Q1010203,4/1/2018,70364,0,74,286,NULL,NULL,NULL,NULL,3.375,0,NULL,NULL,NULL,7
F112Q1010203,5/1/2018,68561,0,75,285,NULL,NULL,NULL,NULL,3.375,0,NULL,NULL,NULL,7
F112Q1010203,6/1/2018,65754,0,76,284,NULL,NULL,NULL,NULL,3.375,0,NULL,0,NULL,6
F112Q1010205,3/1/2018,318027,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,58
F112Q1010205,4/1/2018,318027,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,56
F112Q1010205,5/1/2018,316535,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,57
F112Q1010205,6/1/2018,315779,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,58
F112Q1010206,3/1/2018,128999,0,73,287,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,51
F112Q1010206,4/1/2018,128730,0,74,286,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,51
F112Q1010206,5/1/2018,128460,0,75,285,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,50
F112Q1010206,6/1/2018,128189,0,76,284,NULL,NULL,NULL,NULL,4,0,NULL,0,NULL,49
F112Q1010210,3/1/2018,179124,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,29
F112Q1010210,4/1/2018,178601,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,28
F112Q1010210,5/1/2018,178076,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,27
F112Q1010210,6/1/2018,177549,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,27
F112Q1010211,3/1/2018,66709,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,62
F112Q1010211,4/1/2018,66567,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,63
F112Q1010211,5/1/2018,66424,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,63
F112Q1010211,6/1/2018,66281,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,63
F112Q1010213,3/1/2018,204541,0,73,287,NULL,NULL,NULL,NULL,4.25,0,NULL,NULL,NULL,19
F112Q1010213,4/1/2018,204129,0,74,286,NULL,NULL,NULL,NULL,4.25,0,NULL,NULL,NULL,19
F112Q1010213,5/1/2018,204129,0,75,285,NULL,NULL,NULL,NULL,4.25,0,NULL,NULL,NULL,19
F112Q1010213,6/1/2018,203300,0,76,284,NULL,NULL,NULL,NULL,4.25,0,NULL,0,NULL,19
F112Q1010219,4/1/2018,133707,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,49
F112Q1010219,5/1/2018,133414,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,47
F112Q1010219,6/1/2018,133119,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,47
F112Q1010220,4/1/2018,173773,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,50
F112Q1010220,5/1/2018,173075,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,50
F112Q1010220,6/1/2018,172375,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,52
F112Q1010222,3/1/2018,355797,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,45
F112Q1010222,4/1/2018,355000,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,44
F112Q1010222,5/1/2018,354202,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,44
F112Q1010222,6/1/2018,353401,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,44
F112Q1010224,3/1/2018,245735,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,44
F112Q1010224,4/1/2018,245214,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,42
F112Q1010224,5/1/2018,244691,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,42
F112Q1010224,6/1/2018,244166,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,42
F112Q1010225,3/1/2018,276252,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,47
F112Q1010225,4/1/2018,275666,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,46
F112Q1010225,5/1/2018,275078,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,46
F112Q1010225,6/1/2018,274488,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,47
F112Q1010226,3/1/2018,142241,1,73,287,NULL,NULL,NULL,NULL,4.25,0,NULL,NULL,NULL,48
F112Q1010226,4/1/2018,141953,1,74,286,NULL,NULL,NULL,NULL,4.25,0,NULL,NULL,NULL,47
F112Q1010226,5/1/2018,141663,1,75,285,NULL,NULL,NULL,NULL,4.25,0,NULL,NULL,NULL,46
F112Q1010226,6/1/2018,140790,0,76,284,NULL,NULL,NULL,NULL,4.25,0,NULL,0,NULL,46
F112Q1010228,4/1/2018,47383,0,73,287,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,61
F112Q1010228,5/1/2018,47186,0,74,286,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,59
F112Q1010228,6/1/2018,46985,0,75,285,NULL,NULL,NULL,NULL,4,0,NULL,0,NULL,57
F112Q1010229,3/1/2018,227219,0,73,287,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,11
F112Q1010229,4/1/2018,226769,0,74,286,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,11
F112Q1010229,5/1/2018,226318,0,75,285,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,10
F112Q1010229,6/1/2018,225865,0,76,284,NULL,NULL,NULL,NULL,4.375,0,NULL,0,NULL,10
F112Q1010230,3/1/2018,237314,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,65
F112Q1010230,4/1/2018,236811,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,64
F112Q1010230,5/1/2018,236306,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,63
F112Q1010230,6/1/2018,235800,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,60
F112Q1010235,3/1/2018,114218,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,41
F112Q1010235,4/1/2018,113976,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,40
F112Q1010235,5/1/2018,113733,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,41
F112Q1010235,6/1/2018,113489,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,41
F112Q1010238,5/1/2018,363869,0,73,287,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,56
F112Q1010238,6/1/2018,362922,0,74,286,NULL,NULL,NULL,NULL,3.75,0,NULL,0,NULL,56
F112Q1010241,3/1/2018,131841,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,39
F112Q1010241,4/1/2018,131841,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,38
F112Q1010241,5/1/2018,131281,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,38
F112Q1010241,6/1/2018,130999,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,37
F112Q1010248,3/1/2018,91513,0,73,286,NULL,NULL,NULL,NULL,3.85,0,NULL,NULL,NULL,40
F112Q1010248,4/1/2018,91260,0,74,285,NULL,NULL,NULL,NULL,3.85,0,NULL,NULL,NULL,39
F112Q1010248,5/1/2018,91006,0,75,284,NULL,NULL,NULL,NULL,3.85,0,NULL,NULL,NULL,38
F112Q1010248,6/1/2018,90751,0,76,283,NULL,NULL,NULL,NULL,3.85,0,NULL,0,NULL,37
F112Q1010249,3/1/2018,184485,0,73,287,NULL,NULL,NULL,NULL,3.85,0,NULL,NULL,NULL,40
F112Q1010249,4/1/2018,184092,0,74,286,NULL,NULL,NULL,NULL,3.85,0,NULL,NULL,NULL,39
F112Q1010249,5/1/2018,183698,0,75,285,NULL,NULL,NULL,NULL,3.85,0,NULL,NULL,NULL,39
F112Q1010249,6/1/2018,183303,0,76,284,NULL,NULL,NULL,NULL,3.85,0,NULL,0,NULL,39
F112Q1010250,3/1/2018,42840,0,73,287,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,28
F112Q1010250,4/1/2018,42753,0,74,286,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,27
F112Q1010250,5/1/2018,42664,0,75,285,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,27
F112Q1010250,6/1/2018,42576,0,76,284,NULL,NULL,NULL,NULL,4.125,0,NULL,0,NULL,28
F112Q1010253,3/1/2018,83746,0,73,287,NULL,NULL,NULL,NULL,4.25,0,NULL,NULL,NULL,48
F112Q1010253,4/1/2018,83385,0,74,286,NULL,NULL,NULL,NULL,4.25,0,NULL,NULL,NULL,47
F112Q1010253,5/1/2018,83022,0,75,285,NULL,NULL,NULL,NULL,4.25,0,NULL,NULL,NULL,46
F112Q1010253,6/1/2018,82658,0,76,284,NULL,NULL,NULL,NULL,4.25,0,NULL,0,NULL,45
F112Q1010254,5/1/2018,49832,4,73,287,NULL,NULL,NULL,NULL,5.125,0,NULL,NULL,NULL,34
F112Q1010254,6/1/2018,49740,0,74,286,NULL,NULL,NULL,NULL,5.125,0,NULL,0,NULL,34
F112Q1010256,3/1/2018,113148,0,73,287,NULL,NULL,NULL,NULL,4.25,0,NULL,NULL,NULL,NULL
F112Q1010256,4/1/2018,112910,0,74,286,NULL,NULL,NULL,NULL,4.25,0,NULL,NULL,NULL,NULL
F112Q1010256,5/1/2018,112671,0,75,285,NULL,NULL,NULL,NULL,4.25,0,NULL,NULL,NULL,NULL
F112Q1010256,6/1/2018,112432,0,76,284,NULL,NULL,NULL,NULL,4.25,0,NULL,0,NULL,NULL
F112Q1010259,3/1/2018,135773,0,73,287,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,42
F112Q1010259,4/1/2018,135490,0,74,286,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,43
F112Q1010259,5/1/2018,135206,0,75,285,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,43
F112Q1010259,6/1/2018,134921,0,76,284,NULL,NULL,NULL,NULL,4,0,NULL,0,NULL,43
F112Q1010260,3/1/2018,140658,0,73,287,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,65
F112Q1010260,4/1/2018,140191,0,74,286,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,65
F112Q1010260,5/1/2018,139622,0,75,285,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,64
F112Q1010260,6/1/2018,139051,0,76,284,NULL,NULL,NULL,NULL,4.125,0,NULL,0,NULL,66
F112Q1010261,3/1/2018,123497,0,73,287,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,58
F112Q1010261,4/1/2018,123193,0,74,286,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,60
F112Q1010261,5/1/2018,123193,0,75,285,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,61
F112Q1010261,6/1/2018,122581,0,76,284,NULL,NULL,NULL,NULL,4,0,NULL,0,NULL,61
F112Q1010265,3/1/2018,47385,0,73,243,NULL,NULL,NULL,NULL,4.25,0,NULL,NULL,NULL,51
F112Q1010265,4/1/2018,47261,0,74,242,NULL,NULL,NULL,NULL,4.25,0,NULL,NULL,NULL,51
F112Q1010265,5/1/2018,47137,0,75,241,NULL,NULL,NULL,NULL,4.25,0,NULL,NULL,NULL,52
F112Q1010265,6/1/2018,47013,0,76,240,NULL,NULL,NULL,NULL,4.25,0,NULL,0,NULL,51
F112Q1010266,3/1/2018,64744,0,73,287,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,NULL
F112Q1010266,4/1/2018,64604,0,74,286,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,NULL
F112Q1010266,5/1/2018,64464,0,75,285,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,NULL
F112Q1010266,6/1/2018,64324,0,76,284,NULL,NULL,NULL,NULL,4,0,NULL,0,NULL,NULL
F112Q1010267,3/1/2018,172278,0,73,287,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,63
F112Q1010267,4/1/2018,171870,0,74,286,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,66
F112Q1010267,5/1/2018,171460,0,75,285,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,65
F112Q1010267,6/1/2018,171050,0,76,284,NULL,NULL,NULL,NULL,4,0,NULL,0,NULL,64
F112Q1010268,3/1/2018,267511,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,48
F112Q1010268,4/1/2018,266943,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,49
F112Q1010268,5/1/2018,266374,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,46
F112Q1010268,6/1/2018,265802,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,47
F112Q1010271,3/1/2018,192337,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,55
F112Q1010271,4/1/2018,191667,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,53
F112Q1010271,5/1/2018,190995,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,53
F112Q1010271,6/1/2018,190321,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,54
F112Q1010272,3/1/2018,49521,0,73,287,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,47
F112Q1010272,4/1/2018,49381,0,74,286,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,47
F112Q1010272,5/1/2018,49241,0,75,285,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,46
F112Q1010272,6/1/2018,49100,0,76,284,NULL,NULL,NULL,NULL,4.125,0,NULL,0,NULL,44
F112Q1010281,3/1/2018,265726,0,73,287,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,38
F112Q1010281,4/1/2018,265726,0,74,286,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,38
F112Q1010281,5/1/2018,265169,0,75,285,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,37
F112Q1010281,6/1/2018,264610,0,76,284,NULL,NULL,NULL,NULL,4,0,NULL,0,NULL,38
F112Q1010287,3/1/2018,86950,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,58
F112Q1010287,4/1/2018,86765,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,56
F112Q1010287,5/1/2018,86579,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,57
F112Q1010287,6/1/2018,86393,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,57
F112Q1010289,3/1/2018,185868,0,73,287,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,66
F112Q1010289,4/1/2018,185502,0,74,286,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,65
F112Q1010289,5/1/2018,185135,0,75,285,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,64
F112Q1010289,6/1/2018,184397,0,76,284,NULL,NULL,NULL,NULL,4.375,0,NULL,0,NULL,65
F112Q1010291,3/1/2018,157201,0,73,287,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,49
F112Q1010291,4/1/2018,156477,0,74,286,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,50
F112Q1010291,5/1/2018,155752,0,75,285,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,50
F112Q1010291,6/1/2018,155024,0,76,284,NULL,NULL,NULL,NULL,3.75,0,NULL,0,NULL,48
F112Q1010293,3/1/2018,201035,0,73,287,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,51
F112Q1010293,4/1/2018,200237,0,74,286,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,51
F112Q1010293,5/1/2018,199437,0,75,285,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,50
F112Q1010293,6/1/2018,198633,0,76,284,NULL,NULL,NULL,NULL,4.375,0,NULL,0,NULL,50
F112Q1010295,3/1/2018,128975,0,73,286,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,41
F112Q1010295,4/1/2018,128975,0,74,285,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,40
F112Q1010295,5/1/2018,128460,0,75,284,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,39
F112Q1010295,6/1/2018,128202,0,76,283,NULL,NULL,NULL,NULL,4.375,0,NULL,0,NULL,39
F112Q1010296,3/1/2018,204868,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,79
F112Q1010296,4/1/2018,203795,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,78
F112Q1010296,5/1/2018,202818,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,71
F112Q1010296,6/1/2018,201838,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,71
F112Q1010299,4/1/2018,116621,0,73,287,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,21
F112Q1010299,5/1/2018,115657,0,74,286,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,20
F112Q1010299,6/1/2018,114689,0,75,285,NULL,NULL,NULL,NULL,4,0,NULL,0,NULL,20
F112Q1010301,3/1/2018,281965,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,52
F112Q1010301,4/1/2018,281367,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,52
F112Q1010301,5/1/2018,280767,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,52
F112Q1010301,6/1/2018,280165,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,52
F112Q1010304,3/1/2018,145026,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,49
F112Q1010304,4/1/2018,144718,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,48
F112Q1010304,5/1/2018,144409,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,47
F112Q1010304,6/1/2018,144100,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,47
F112Q1010306,3/1/2018,32457,0,73,287,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,38
F112Q1010306,4/1/2018,32388,0,74,286,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,37
F112Q1010306,5/1/2018,32319,0,75,285,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,36
F112Q1010306,6/1/2018,32250,0,76,284,NULL,NULL,NULL,NULL,4,0,NULL,0,NULL,36
F112Q1010308,3/1/2018,258760,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,59
F112Q1010308,4/1/2018,258212,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,57
F112Q1010308,5/1/2018,257661,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,57
F112Q1010308,6/1/2018,257109,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,59
